letter;weight_I;relative_weight_I;weight_II;relative_weight_II;weight_III;relative_weight_III;weight_IV;relative_weight_IV;total_weight;relative_total_weight;center_y;center_x;relative_center_y;relative_center_x;inertia_y;inertia_x;relative_inertia_y;relative_inertia_x;profile_x;profile_y
з;22.92156862745098;0.014325980392156863;41.984313725490196;0.026240196078431373;14.905882352941177;0.009316176470588236;69.09803921568627;0.04318627450980392;148.90980392156862;0.023267156862745098;41.56154534920468;42.43845465079532;0.5195193168650585;0.5304806831349416;3221.471249093759;8148.412425564348;7.86492004173281e-05;0.0001989358502335046;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1450980392156863;1.2352941176470589;7.466666666666667;7.050980392156863;5.0588235294117645;4.184313725490196;3.6980392156862747;4.113725490196078;4.874509803921568;5.219607843137255;6.094117647058823;7.749019607843137;10.443137254901961;16.066666666666666;19.686274509803923;17.733333333333334;14.905882352941177;9.92156862745098;3.2627450980392156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.423529411764706;11.952941176470588;8.52156862745098;7.219607843137255;6.443137254901961;5.9450980392156865;5.580392156862745;4.470588235294118;4.349019607843137;4.5019607843137255;5.2823529411764705;6.396078431372549;4.972549019607843;4.733333333333333;4.7215686274509805;4.764705882352941;4.807843137254902;4.8352941176470585;5.968627450980392;6.949019607843137;8.219607843137254;11.184313725490195;6.666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
и;47.38039215686275;0.02961274509803922;54.949019607843134;0.034343137254901956;75.74117647058823;0.047338235294117646;78.24705882352941;0.048904411764705884;256.3176470588235;0.04004963235294118;41.9898869356344;41.41050473523967;0.52487358669543;0.5176313091904958;12891.344107642293;13265.45221672335;0.00031473008075298567;0.0003238635795098474;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6862745098039216;2.1921568627450982;2.835294117647059;10.415686274509804;23.0;23.0;23.0;21.619607843137256;6.305882352941176;4.76078431372549;4.305882352941176;2.756862745098039;2.3333333333333335;2.3333333333333335;3.0862745098039217;4.5058823529411764;5.031372549019608;8.176470588235293;23.0;23.0;23.0;23.0;6.870588235294117;2.6509803921568627;2.1254901960784314;1.3254901960784313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.070588235294117;13.31764705882353;9.427450980392157;8.666666666666666;8.556862745098039;9.298039215686275;10.152941176470588;10.419607843137255;10.419607843137255;10.423529411764706;10.423529411764706;10.423529411764706;10.419607843137255;10.423529411764706;10.419607843137255;10.415686274509804;9.909803921568628;9.03921568627451;8.498039215686275;8.776470588235295;9.623529411764705;13.196078431372548;21.99607843137255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
й;73.47450980392156;0.045921568627450976;84.86274509803921;0.05303921568627451;75.74117647058823;0.047338235294117646;78.24705882352941;0.048904411764705884;312.3254901960784;0.04880085784313725;38.626571073415114;41.369750009417025;0.4828321384176889;0.5171218751177128;14438.13177146152;29622.85823644878;0.00035249345145169726;0.0007232143124133003;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6862745098039216;2.1921568627450982;2.835294117647059;10.415686274509804;23.776470588235295;27.12156862745098;28.32156862745098;27.16862745098039;11.16470588235294;8.094117647058823;6.43921568627451;4.454901960784314;3.8627450980392157;3.8745098039215686;4.752941176470588;6.592156862745098;8.301960784313726;12.87843137254902;28.145098039215686;27.690196078431374;26.28627450980392;23.298039215686273;6.870588235294117;2.6509803921568627;2.1254901960784314;1.3254901960784313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.43921568627451;7.63921568627451;8.705882352941176;9.0;8.91764705882353;10.4;6.905882352941177;0.0;0.0;0.0;0.0;22.070588235294117;13.31764705882353;9.427450980392157;8.666666666666666;8.556862745098039;9.298039215686275;10.152941176470588;10.419607843137255;10.419607843137255;10.423529411764706;10.423529411764706;10.423529411764706;10.419607843137255;10.423529411764706;10.419607843137255;10.415686274509804;9.909803921568628;9.03921568627451;8.498039215686275;8.776470588235295;9.623529411764705;13.196078431372548;21.99607843137255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
к;45.10980392156863;0.02819362745098039;38.47450980392157;0.02404656862745098;67.94901960784314;0.042468137254901964;73.78823529411764;0.04611764705882353;225.321568627451;0.03520649509803922;42.30859599352559;41.31494857023513;0.5288574499190699;0.5164368571279392;7793.438002639314;11993.087389956068;0.00019026948248631137;0.0002927999851063493;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6862745098039216;2.1921568627450982;2.835294117647059;10.415686274509804;23.0;23.0;23.0;21.529411764705884;5.4;4.219607843137255;4.91764705882353;6.447058823529412;7.431372549019608;9.854901960784314;11.72156862745098;11.850980392156863;11.145098039215686;10.466666666666667;9.27450980392157;8.129411764705882;6.913725490196079;5.603921568627451;3.2588235294117647;1.0274509803921568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.411764705882353;13.027450980392157;12.105882352941176;11.647058823529411;7.031372549019608;5.96078431372549;5.980392156862745;6.090196078431372;6.329411764705882;7.145098039215687;9.729411764705882;10.062745098039215;9.094117647058823;9.113725490196078;9.152941176470588;9.172549019607843;9.188235294117646;9.2;9.262745098039217;9.407843137254902;9.882352941176471;12.513725490196078;18.811764705882354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
қ;50.16470588235294;0.03135294117647059;47.858823529411765;0.029911764705882353;63.015686274509804;0.03938480392156863;81.6313725490196;0.05101960784313725;242.67058823529413;0.03791727941176471;41.75714678172622;41.979573697904044;0.5219643347715778;0.5247446712238005;9516.549730016277;14154.754517003066;0.00023233763989297552;0.00034557506145027015;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6862745098039216;2.1882352941176473;2.8;10.196078431372548;23.0;23.0;23.0;21.498039215686273;5.811764705882353;4.8431372549019605;5.631372549019608;7.266666666666667;8.156862745098039;10.231372549019607;11.819607843137256;11.901960784313726;11.227450980392156;10.662745098039215;9.631372549019607;8.811764705882354;8.113725490196078;7.607843137254902;6.8392156862745095;6.745098039215686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.498039215686275;13.027450980392157;12.066666666666666;12.180392156862744;9.309803921568628;6.113725490196078;6.23921568627451;6.592156862745098;7.454901960784314;9.541176470588235;10.407843137254902;9.223529411764705;8.949019607843137;8.988235294117647;9.047058823529412;9.074509803921568;9.098039215686274;9.125490196078431;9.156862745098039;9.239215686274509;9.803921568627452;12.509803921568627;18.79607843137255;4.019607843137255;2.3098039215686272;1.6274509803921569;1.2509803921568627;1.0509803921568628;0.9686274509803922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
л;25.023529411764706;0.01563970588235294;53.45882352941177;0.033411764705882356;45.12156862745098;0.028200980392156863;69.69803921568628;0.043561274509803925;193.30196078431374;0.030203431372549022;42.19599529335389;42.91106061835592;0.5274499411669236;0.536388257729449;7846.800351964206;11680.13917439572;0.00019157227421787612;0.00028515964781239547;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.592156862745098;4.03921568627451;4.5019607843137255;4.1647058823529415;4.3882352941176475;3.9725490196078432;4.7215686274509805;14.717647058823529;19.67450980392157;6.6196078431372545;1.7529411764705882;1.7529411764705882;1.988235294117647;2.76078431372549;2.8078431372549018;2.992156862745098;3.835294117647059;21.462745098039214;23.0;23.0;23.0;9.937254901960785;2.8078431372549018;2.164705882352941;1.6470588235294117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.80392156862745;14.537254901960784;6.650980392156863;6.258823529411765;6.105882352941176;6.050980392156863;6.027450980392157;6.023529411764706;6.023529411764706;6.023529411764706;6.023529411764706;6.015686274509804;6.019607843137255;6.023529411764706;6.027450980392157;6.03921568627451;6.066666666666666;6.12156862745098;7.643137254901961;10.623529411764705;12.552941176470588;13.415686274509804;16.223529411764705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
м;58.27058823529412;0.036419117647058824;55.36078431372549;0.03460049019607843;66.2;0.041375;108.8078431372549;0.06800490196078432;288.6392156862745;0.04509987745098039;42.07751042756409;42.53376900398082;0.5259688803445511;0.5316721125497603;21433.995361335707;13697.2815804343;0.00052329090237636;0.0003344062885848218;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6862745098039216;2.1921568627450982;2.835294117647059;10.415686274509804;23.0;15.541176470588235;7.552941176470588;9.443137254901961;11.125490196078431;10.262745098039217;10.168627450980392;10.133333333333333;10.113725490196078;10.074509803921568;8.63921568627451;4.984313725490196;3.988235294117647;3.988235294117647;3.988235294117647;4.482352941176471;5.0588235294117645;5.286274509803921;6.333333333333333;22.83529411764706;23.0;23.0;23.0;9.015686274509804;2.76078431372549;2.172549019607843;1.5607843137254902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.45098039215686;12.619607843137254;11.572549019607843;12.066666666666666;12.215686274509803;12.184313725490195;12.176470588235293;12.176470588235293;12.168627450980392;12.16470588235294;12.16470588235294;12.152941176470588;12.152941176470588;12.141176470588235;12.137254901960784;12.129411764705882;12.12156862745098;11.690196078431372;10.913725490196079;10.337254901960785;10.282352941176471;13.145098039215686;21.474509803921567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
н;47.44313725490196;0.029651960784313727;48.21568627450981;0.03013480392156863;74.07843137254902;0.046299019607843134;81.68627450980392;0.05105392156862745;251.42352941176472;0.03928492647058824;41.98118946235553;41.407171712445205;0.5247648682794441;0.517589646405565;12866.156009594579;13120.62476271216;0.00031411513695299263;0.0003203277529959023;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7019607843137254;2.223529411764706;2.8666666666666667;10.443137254901961;23.0;23.0;23.0;21.533333333333335;5.6156862745098035;4.258823529411765;3.8784313725490196;2.607843137254902;1.7529411764705882;1.7529411764705882;2.9568627450980394;3.8980392156862744;4.3843137254901965;7.458823529411765;23.0;23.0;23.0;23.0;6.862745098039215;2.7098039215686276;2.176470588235294;1.3411764705882352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.50980392156863;13.24313725490196;9.333333333333334;8.619607843137254;8.431372549019608;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;18.423529411764704;15.945098039215686;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.384313725490196;8.470588235294118;8.749019607843136;9.588235294117647;13.411764705882353;22.50980392156863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
ң;51.46666666666667;0.03216666666666667;52.19607843137255;0.032622549019607844;70.43529411764706;0.044022058823529414;93.87450980392157;0.05867156862745098;267.97254901960787;0.04187071078431373;41.72398401943424;42.013975677930134;0.521549800242928;0.5251746959741267;14557.637855794415;15625.110049374704;0.00035541108046373087;0.0003814724133148121;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7019607843137254;2.223529411764706;2.847058823529412;10.231372549019607;23.0;23.0;23.0;21.478431372549018;5.796078431372549;4.5019607843137255;4.12156862745098;2.854901960784314;2.0;2.0;3.203921568627451;4.137254901960785;4.623529411764705;7.564705882352941;23.152941176470588;23.298039215686273;23.541176470588237;23.905882352941177;8.43921568627451;5.1686274509803924;6.882352941176471;5.298039215686274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.50980392156863;13.109803921568627;9.231372549019607;8.513725490196078;8.39607843137255;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;18.423529411764704;18.423529411764704;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.423529411764706;8.631372549019607;9.580392156862745;13.52156862745098;22.50980392156863;5.6196078431372545;3.1372549019607843;2.0901960784313727;1.4980392156862745;1.1607843137254903;1.007843137254902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
о;31.2;0.0195;46.93333333333333;0.029333333333333333;64.07450980392157;0.040046568627450985;61.549019607843135;0.03846813725490196;203.75686274509803;0.03183700980392157;42.00234805034836;41.43941260248663;0.5250293506293545;0.5179926575310828;10589.414787735795;8590.132209952384;0.00025853063446620595;0.00020972002465704061;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7058823529411765;7.9372549019607845;12.270588235294118;15.172549019607843;17.32549019607843;16.08235294117647;9.325490196078432;6.7254901960784315;5.2745098039215685;4.454901960784314;3.9137254901960783;3.6666666666666665;3.619607843137255;3.768627450980392;4.23921568627451;5.003921568627451;6.450980392156863;9.011764705882353;16.36078431372549;17.176470588235293;15.03921568627451;12.101960784313725;7.643137254901961;0.48627450980392156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.223529411764706;10.831372549019608;8.815686274509805;8.262745098039217;8.35686274509804;8.56078431372549;8.8;9.035294117647059;9.24705882352941;9.415686274509804;9.51764705882353;9.592156862745098;9.509803921568627;9.435294117647059;9.24705882352941;9.054901960784314;8.776470588235295;8.545098039215686;8.325490196078432;8.262745098039217;8.803921568627452;10.831372549019608;6.305882352941176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
ө;32.09411764705882;0.020058823529411764;48.30196078431373;0.03018872549019608;73.23529411764706;0.04577205882352941;79.69803921568628;0.049811274509803924;233.32941176470587;0.03645772058823529;41.9334778735777;41.43437704835375;0.5241684734197213;0.5179297131044219;10979.507941903126;8930.387080092629;0.0002680543931128693;0.00021802702832257395;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7176470588235294;7.96078431372549;12.27450980392157;15.180392156862744;17.345098039215685;17.00392156862745;11.427450980392157;8.992156862745098;7.6;6.827450980392157;6.376470588235295;6.152941176470589;6.113725490196078;6.2745098039215685;6.674509803921569;7.337254901960784;8.611764705882353;11.015686274509804;16.929411764705883;17.172549019607843;15.035294117647059;12.109803921568627;7.698039215686275;0.4980392156862745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.243137254901961;11.31764705882353;9.890196078431373;8.670588235294117;8.545098039215686;8.64313725490196;8.823529411764707;9.023529411764706;9.239215686274509;9.372549019607844;22.32156862745098;22.4078431372549;9.466666666666667;9.368627450980393;9.211764705882352;9.027450980392157;8.776470588235295;8.592156862745098;8.466666666666667;8.529411764705882;9.749019607843136;11.325490196078432;6.317647058823529;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
п;48.2;0.030125000000000002;54.92156862745098;0.03432598039215686;68.50980392156863;0.0428186274509804;69.3686274509804;0.04335539215686275;241.0;0.03765625;41.68567244325116;41.407436335530065;0.5210709055406395;0.5175929541941258;12697.879221939855;13883.973076808952;0.00031000681694189097;0.0003389641864455311;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6862745098039216;2.1921568627450982;2.835294117647059;10.415686274509804;23.0;23.0;23.0;21.145098039215686;3.6784313725490194;2.9647058823529413;2.792156862745098;2.176470588235294;1.7529411764705882;1.7529411764705882;2.3568627450980393;2.827450980392157;3.0784313725490198;5.372549019607843;23.0;23.0;23.0;23.0;6.870588235294117;2.6509803921568627;2.1254901960784314;1.3254901960784313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.49019607843137;18.341176470588234;8.850980392156863;8.509803921568627;8.407843137254902;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.380392156862746;8.466666666666667;8.741176470588234;9.533333333333333;13.20392156862745;22.50980392156863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
р;51.47450980392157;0.032171568627450985;65.9843137254902;0.04124019607843137;117.96862745098039;0.07373039215686275;56.27058823529412;0.03516911764705882;291.69803921568626;0.04557781862745098;43.88899345280508;39.979108129545736;0.5486124181600636;0.4997388516193217;13790.304055032606;28072.65262329338;0.00033667734509356946;0.0006853674956858735;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17254901960784313;1.8392156862745097;2.1921568627450982;2.9529411764705884;8.996078431372549;32.97254901960784;33.36470588235294;33.76078431372549;34.0;8.827450980392157;5.294117647058823;5.070588235294117;5.1647058823529415;4.403921568627451;4.694117647058824;5.050980392156863;5.6;6.3803921568627455;7.756862745098039;9.972549019607843;15.803921568627452;18.415686274509802;16.250980392156862;13.384313725490196;8.784313725490197;0.592156862745098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.145098039215687;13.6;18.32549019607843;17.356862745098038;12.51764705882353;11.094117647058823;9.827450980392157;9.376470588235295;9.188235294117646;9.027450980392157;8.894117647058824;8.760784313725491;8.615686274509804;8.513725490196078;8.321568627450981;8.2;8.047058823529412;7.988235294117647;8.090196078431372;8.60392156862745;9.768627450980393;12.662745098039215;9.964705882352941;4.219607843137255;4.219607843137255;4.219607843137255;4.219607843137255;4.219607843137255;4.219607843137255;4.258823529411765;4.3803921568627455;4.803921568627451;6.858823529411764;12.188235294117646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
